osmid,y,x,street_count,highway,railway,ref,junction,geometry
123849573,48.2131215,16.3459839,4,,,,,POINT (16.3459839 48.2131215)
123854325,48.2124668,16.3452813,3,,,,,POINT (16.3452813 48.2124668)
124080858,48.2751154,16.4888902,1,,,,,POINT (16.4888902 48.2751154)
124099464,48.1450802,16.3627462,1,,,,,POINT (16.3627462 48.1450802)
124099778,48.1391954,16.3607181,3,,,,,POINT (16.3607181 48.1391954)
124099781,48.1392783,16.3607627,3,,,,,POINT (16.3607627 48.1392783)
124100313,48.1430259,16.3650752,3,,,,,POINT (16.3650752 48.1430259)
124100317,48.1465251,16.3670053,3,,,,,POINT (16.3670053 48.1465251)
124102097,48.1388569,16.3624471,3,,,,,POINT (16.3624471 48.1388569)
126438102,48.2646483,16.4478334,3,,,,,POINT (16.4478334 48.2646483)
126439655,48.2599743,16.4481685,3,,,,,POINT (16.4481685 48.2599743)
126441440,48.2472767,16.4278807,3,crossing,,,,POINT (16.4278807 48.2472767)
126509276,48.2223367,16.3219015,3,,,,,POINT (16.3219015 48.2223367)
126510780,48.2206435,16.3236484,3,,,,,POINT (16.3236484 48.2206435)
127042670,48.1982797,16.3707756,3,,,,,POINT (16.3707756 48.1982797)
127337511,48.1670646,16.4557118,3,,,,,POINT (16.4557118 48.1670646)
127338664,48.1637648,16.4444696,3,,,,,POINT (16.4444696 48.1637648)
127338677,48.166145,16.4606522,3,,,,,POINT (16.4606522 48.166145)
127338890,48.162455,16.4442705,3,,,,,POINT (16.4442705 48.162455)
127339002,48.1610208,16.4479125,3,,,,,POINT (16.4479125 48.1610208)
127339085,48.1597388,16.4472433,3,,,,,POINT (16.4472433 48.1597388)
127339322,48.1590468,16.4509801,3,,,,,POINT (16.4509801 48.1590468)
127339324,48.1606773,16.4516652,3,,,,,POINT (16.4516652 48.1606773)
127342157,48.161981,16.4633731,3,,,,,POINT (16.4633731 48.161981)
127342167,48.1613691,16.466121,3,,,,,POINT (16.466121 48.1613691)
127342791,48.1629998,16.4684677,1,,,,,POINT (16.4684677 48.1629998)
127342797,48.1625504,16.4706907,3,,,,,POINT (16.4706907 48.1625504)
127342799,48.1621185,16.47174,3,,,,,POINT (16.47174 48.1621185)
127342809,48.1635491,16.4633424,3,,,,,POINT (16.4633424 48.1635491)
127343535,48.1622761,16.4601032,3,,,,,POINT (16.4601032 48.1622761)
127345145,48.1705254,16.4277401,1,turning_circle,,,,POINT (16.4277401 48.1705254)
127345148,48.1716654,16.428989,4,,,,,POINT (16.428989 48.1716654)
127345300,48.1707849,16.430561,4,,,,,POINT (16.430561 48.1707849)
127346704,48.173278,16.426301,3,,,,,POINT (16.426301 48.173278)
127347034,48.1675044,16.4167427,3,,,,,POINT (16.4167427 48.1675044)
127347037,48.165816,16.4193941,3,,,,,POINT (16.4193941 48.165816)
127347242,48.1671255,16.416097,3,,,,,POINT (16.416097 48.1671255)
127347245,48.1652565,16.4191443,3,,,,,POINT (16.4191443 48.1652565)
127347392,48.1667642,16.4153507,3,,,,,POINT (16.4153507 48.1667642)
127347397,48.1646855,16.418895,3,,,,,POINT (16.418895 48.1646855)
127347581,48.1637295,16.4184594,4,,,,,POINT (16.4184594 48.1637295)
127347790,48.1680496,16.4175951,3,,,,,POINT (16.4175951 48.1680496)
127348023,48.1653366,16.4151008,3,,,,,POINT (16.4151008 48.1653366)
127348164,48.1634641,16.4127497,1,turning_circle,,,,POINT (16.4127497 48.1634641)
127348422,48.1632211,16.4156186,3,,,,,POINT (16.4156186 48.1632211)
127348797,48.1636343,16.4173793,3,,,,,POINT (16.4173793 48.1636343)
127350605,48.1628336,16.4148632,3,,,,,POINT (16.4148632 48.1628336)
127350606,48.1622784,16.4155547,3,,,,,POINT (16.4155547 48.1622784)
127350608,48.161265,16.416829,3,,,,,POINT (16.416829 48.161265)
127350925,48.1606565,16.4159499,3,,,,,POINT (16.4159499 48.1606565)
127350928,48.1618751,16.4176649,4,,,,,POINT (16.4176649 48.1618751)
127351042,48.1618884,16.4160622,3,,,,,POINT (16.4160622 48.1618884)
127351045,48.1623477,16.4170029,3,,,,,POINT (16.4170029 48.1623477)
127353661,48.1649767,16.3904557,3,,,,,POINT (16.3904557 48.1649767)
127353666,48.1653838,16.3910537,3,,,,,POINT (16.3910537 48.1653838)
127354027,48.1672986,16.3918169,1,turning_circle,,,,POINT (16.3918169 48.1672986)
127354275,48.1693654,16.3876511,3,,,,,POINT (16.3876511 48.1693654)
127356084,48.1690451,16.4108819,2,,,,,POINT (16.4108819 48.1690451)
127357176,48.1604937,16.4225791,3,,,,,POINT (16.4225791 48.1604937)
127357904,48.1624637,16.4314442,3,,,,,POINT (16.4314442 48.1624637)
127357906,48.1627895,16.4314499,3,,,,,POINT (16.4314499 48.1627895)
127357917,48.1617401,16.4354263,3,,,,,POINT (16.4354263 48.1617401)
127358203,48.1612055,16.4320031,1,turning_circle,,,,POINT (16.4320031 48.1612055)
127358204,48.1621798,16.4329242,4,,,,,POINT (16.4329242 48.1621798)
127358205,48.162953,16.4335456,3,,,,,POINT (16.4335456 48.162953)
127364708,48.1541753,16.4016145,3,,,,,POINT (16.4016145 48.1541753)
127364721,48.1532939,16.3980979,3,,,,,POINT (16.3980979 48.1532939)
127364982,48.1537553,16.3998393,3,,,,,POINT (16.3998393 48.1537553)
127365254,48.1529966,16.3967854,3,,,,,POINT (16.3967854 48.1529966)
127365889,48.157083,16.3908336,3,,,,,POINT (16.3908336 48.157083)
127366513,48.1626536,16.3925008,4,,,,,POINT (16.3925008 48.1626536)
127366523,48.1571617,16.392948,4,,,,,POINT (16.392948 48.1571617)
127366777,48.1498256,16.3881766,3,,,,,POINT (16.3881766 48.1498256)
127366780,48.1509363,16.3894785,3,,,,,POINT (16.3894785 48.1509363)
127366961,48.1507658,16.3865367,3,,,,,POINT (16.3865367 48.1507658)
127366963,48.1518136,16.3879812,3,,,,,POINT (16.3879812 48.1518136)
127367081,48.1489504,16.390076,3,,,,,POINT (16.390076 48.1489504)
127367084,48.1501548,16.3912121,3,,,,,POINT (16.3912121 48.1501548)
127367508,48.1477957,16.3899777,1,turning_circle,,,,POINT (16.3899777 48.1477957)
127367713,48.1538275,16.3948708,3,,,,,POINT (16.3948708 48.1538275)
127367719,48.1544261,16.3963359,3,,,,,POINT (16.3963359 48.1544261)
127367882,48.1547971,16.3931687,3,,,,,POINT (16.3931687 48.1547971)
127367888,48.1556637,16.3948933,3,,,,,POINT (16.3948933 48.1556637)
127367892,48.1558492,16.3957317,3,,,,,POINT (16.3957317 48.1558492)
127368106,48.1544722,16.3937443,3,,,,,POINT (16.3937443 48.1544722)
127368285,48.1541395,16.3942811,3,,,,,POINT (16.3942811 48.1541395)
127368690,48.1562901,16.3975326,1,turning_circle,,,,POINT (16.3975326 48.1562901)
127368691,48.156252,16.3990472,3,,,,,POINT (16.3990472 48.156252)
127368928,48.156317,16.4025733,3,,,,,POINT (16.4025733 48.156317)
127368930,48.158142,16.4002736,4,traffic_signals,,,,POINT (16.4002736 48.158142)
127369316,48.1582234,16.4038382,4,,,,,POINT (16.4038382 48.1582234)
127369317,48.1588255,16.4048776,4,,,,,POINT (16.4048776 48.1588255)
127369319,48.1594194,16.4059323,4,,,,,POINT (16.4059323 48.1594194)
127369320,48.1602649,16.4074414,3,,,,,POINT (16.4074414 48.1602649)
127369768,48.1592177,16.4095373,3,,,,,POINT (16.4095373 48.1592177)
127371705,48.1639562,16.4101765,3,,,,,POINT (16.4101765 48.1639562)
127372084,48.1665218,16.4057352,1,,,,,POINT (16.4057352 48.1665218)
127372088,48.1682574,16.4034344,4,,,,,POINT (16.4034344 48.1682574)
127372239,48.1692366,16.4019237,4,,,,,POINT (16.4019237 48.1692366)
127372240,48.1696697,16.4022097,1,,,,,POINT (16.4022097 48.1696697)
127372836,48.1686654,16.4038109,3,,,,,POINT (16.4038109 48.1686654)
127372839,48.166748,16.4061597,1,,,,,POINT (16.4061597 48.166748)
127372842,48.1659346,16.4047874,1,,,,,POINT (16.4047874 48.1659346)
127372849,48.1677407,16.4029685,3,,,,,POINT (16.4029685 48.1677407)
127373236,48.1643425,16.3951832,1,turning_circle,,,,POINT (16.3951832 48.1643425)
127374433,48.1492025,16.396565,3,,,,,POINT (16.396565 48.1492025)
127375807,48.1415344,16.4048759,4,,,,,POINT (16.4048759 48.1415344)
127375825,48.1454838,16.3975938,5,traffic_signals,,,,POINT (16.3975938 48.1454838)
127375827,48.1451666,16.3969578,3,,,,,POINT (16.3969578 48.1451666)
127375828,48.1447622,16.3968174,2,,,,,POINT (16.3968174 48.1447622)
127376291,48.1394102,16.4032643,1,,,,,POINT (16.4032643 48.1394102)
127376799,48.1385987,16.4013751,3,,,,,POINT (16.4013751 48.1385987)
127376801,48.139719,16.4019173,4,,,,,POINT (16.4019173 48.139719)
127376802,48.1408626,16.4024937,3,,,,,POINT (16.4024937 48.1408626)
127376805,48.1403786,16.4045914,4,,,,,POINT (16.4045914 48.1403786)
127376807,48.1383852,16.4035456,3,,,,,POINT (16.4035456 48.1383852)
127377112,48.1361511,16.4027454,3,,,,,POINT (16.4027454 48.1361511)
127377114,48.1383732,16.4033276,3,,,,,POINT (16.4033276 48.1383732)
127377392,48.1370389,16.408579,3,,,,,POINT (16.408579 48.1370389)
127377693,48.1380111,16.4065085,4,,,,,POINT (16.4065085 48.1380111)
127377697,48.1400079,16.4073297,3,,,,,POINT (16.4073297 48.1400079)
127377699,48.1407555,16.4076208,3,,,,,POINT (16.4076208 48.1407555)
127377984,48.1415633,16.4102474,1,turning_circle,,,,POINT (16.4102474 48.1415633)
127379422,48.1323458,16.4140934,3,,,,,POINT (16.4140934 48.1323458)
127379423,48.1323368,16.4138007,3,,,,,POINT (16.4138007 48.1323368)
127379428,48.1337399,16.4078343,3,,,,,POINT (16.4078343 48.1337399)
127379442,48.1350558,16.3984307,4,,,,,POINT (16.3984307 48.1350558)
127379452,48.1357092,16.3938462,4,,,,,POINT (16.3938462 48.1357092)
127379931,48.1328829,16.4143423,3,,,,,POINT (16.4143423 48.1328829)
127388709,48.1684224,16.2682928,4,,,,,POINT (16.2682928 48.1684224)
127388711,48.1681198,16.2680634,3,,,,,POINT (16.2680634 48.1681198)
127388713,48.1672742,16.2662953,4,,,,,POINT (16.2662953 48.1672742)
127388745,48.1698964,16.2654022,1,,,,,POINT (16.2654022 48.1698964)
127388749,48.1674016,16.2640243,3,,,,,POINT (16.2640243 48.1674016)
127388750,48.1688238,16.2647914,4,,,,,POINT (16.2647914 48.1688238)
127388832,48.1691202,16.2649557,4,,,,,POINT (16.2649557 48.1691202)
127389611,48.1618405,16.2588224,3,,,,,POINT (16.2588224 48.1618405)
127389614,48.1635133,16.2604969,4,,,,,POINT (16.2604969 48.1635133)
127389621,48.1630308,16.2590327,4,,,,,POINT (16.2590327 48.1630308)
127389717,48.1627499,16.2568638,3,,,,,POINT (16.2568638 48.1627499)
127389719,48.1624349,16.2589189,3,,,,,POINT (16.2589189 48.1624349)
127390017,48.1499109,16.257404,3,,,,,POINT (16.257404 48.1499109)
127390019,48.1536653,16.2585517,4,,,,,POINT (16.2585517 48.1536653)
127390127,48.1530858,16.2518571,1,,,,,POINT (16.2518571 48.1530858)
127390130,48.1526527,16.2582115,4,,,,,POINT (16.2582115 48.1526527)
127390408,48.1507972,16.2576548,3,,,,,POINT (16.2576548 48.1507972)
127390554,48.1510304,16.2554795,3,,,,,POINT (16.2554795 48.1510304)
127390557,48.1526696,16.2560559,3,,,,,POINT (16.2560559 48.1526696)
127390645,48.1496351,16.2593357,4,,,,,POINT (16.2593357 48.1496351)
127390765,48.1533881,16.2615728,3,,,,,POINT (16.2615728 48.1533881)
127390770,48.1553883,16.2623701,3,,,,,POINT (16.2623701 48.1553883)
127390876,48.153731,16.2607427,3,,,,,POINT (16.2607427 48.153731)
127391518,48.1573597,16.2854552,3,,,,,POINT (16.2854552 48.1573597)
127391520,48.1555408,16.2848015,3,,,,,POINT (16.2848015 48.1555408)
127391532,48.1526549,16.2814546,3,,,,,POINT (16.2814546 48.1526549)
127391729,48.1559936,16.2824398,3,,,,,POINT (16.2824398 48.1559936)
127391731,48.1576055,16.2832111,4,,,,,POINT (16.2832111 48.1576055)
127391732,48.1582257,16.2832333,3,,,,,POINT (16.2832333 48.1582257)
127391866,48.1574889,16.280075,3,,,,,POINT (16.280075 48.1574889)
127392153,48.1582024,16.2852242,3,,,,,POINT (16.2852242 48.1582024)
127392391,48.154804,16.2876487,3,,,,,POINT (16.2876487 48.154804)
127392673,48.1563855,16.2912444,3,,,,,POINT (16.2912444 48.1563855)
127392679,48.1557518,16.2864119,3,,,,,POINT (16.2864119 48.1557518)
127393022,48.1552336,16.2890289,4,,,,,POINT (16.2890289 48.1552336)
127393023,48.1557691,16.2885622,4,,,,,POINT (16.2885622 48.1557691)
127393025,48.1564292,16.2873617,4,,,,,POINT (16.2873617 48.1564292)
127393077,48.1535545,16.2868436,3,,,,,POINT (16.2868436 48.1535545)
127393297,48.1540355,16.2877509,3,,,,,POINT (16.2877509 48.1540355)
127393301,48.1543512,16.2857224,4,,,,,POINT (16.2857224 48.1543512)
127393307,48.1518867,16.2830197,3,,,,,POINT (16.2830197 48.1518867)
127393308,48.1501008,16.2816856,3,,,,,POINT (16.2816856 48.1501008)
127393430,48.1534741,16.2875139,3,,,,,POINT (16.2875139 48.1534741)
127393435,48.1547046,16.2880333,4,,,,,POINT (16.2880333 48.1547046)
127393894,48.1627264,16.2726932,3,,,,,POINT (16.2726932 48.1627264)
127393896,48.1615018,16.2765525,4,,,,,POINT (16.2765525 48.1615018)
127394292,48.152923,16.3060604,3,,,,,POINT (16.3060604 48.152923)
127394470,48.1660932,16.3173149,3,,,,,POINT (16.3173149 48.1660932)
127394977,48.1767122,16.3236366,4,,,,,POINT (16.3236366 48.1767122)
127394980,48.1763747,16.3263067,4,,,,,POINT (16.3263067 48.1763747)
127394982,48.1762167,16.3275394,3,,,,,POINT (16.3275394 48.1762167)
127429379,48.2594699,16.4505093,3,,,,,POINT (16.4505093 48.2594699)
127433592,48.2635479,16.4408951,4,,,,,POINT (16.4408951 48.2635479)
127433600,48.2628585,16.4452898,3,,,,,POINT (16.4452898 48.2628585)
127449265,48.2576236,16.395976,3,,,,,POINT (16.395976 48.2576236)
127616165,48.1366884,16.2729283,4,,,,,POINT (16.2729283 48.1366884)
127616663,48.1352631,16.2692696,4,,,,,POINT (16.2692696 48.1352631)
127616664,48.1359479,16.2692926,4,,,,,POINT (16.2692926 48.1359479)
127616665,48.1365123,16.2692135,4,,,,,POINT (16.2692135 48.1365123)
127616666,48.1378719,16.2690151,4,,,,,POINT (16.2690151 48.1378719)
127618740,48.1345348,16.2713252,3,,,,,POINT (16.2713252 48.1345348)
127618840,48.1345523,16.2692363,3,,,,,POINT (16.2692363 48.1345523)
127619040,48.1352152,16.2715993,4,,,,,POINT (16.2715993 48.1352152)
127619041,48.1338555,16.2711066,3,,,,,POINT (16.2711066 48.1338555)
127619206,48.1338704,16.2693125,3,,,,,POINT (16.2693125 48.1338704)
127620047,48.1358367,16.2633761,4,,,,,POINT (16.2633761 48.1358367)
127620048,48.1344808,16.2634254,3,,,,,POINT (16.2634254 48.1344808)
127621569,48.1357567,16.2598661,3,,,,,POINT (16.2598661 48.1357567)
127621997,48.1331956,16.2595605,3,,,,,POINT (16.2595605 48.1331956)
127631006,48.1324722,16.2855105,4,,,,,POINT (16.2855105 48.1324722)
127631330,48.1323808,16.2875499,4,,,,,POINT (16.2875499 48.1323808)
127631485,48.1316706,16.2854206,3,,,,,POINT (16.2854206 48.1316706)
127631488,48.1316106,16.287495,3,,,,,POINT (16.287495 48.1316106)
127633131,48.1308499,16.2944545,2,,,,,POINT (16.2944545 48.1308499)
127633135,48.1304315,16.2978503,3,,,,,POINT (16.2978503 48.1304315)
127637244,48.1385604,16.3286843,3,,,,,POINT (16.3286843 48.1385604)
127637414,48.1382001,16.3298033,3,,,,,POINT (16.3298033 48.1382001)
127638590,48.1260695,16.3053046,3,,,,,POINT (16.3053046 48.1260695)
127638594,48.1278749,16.3052415,3,,,,,POINT (16.3052415 48.1278749)
127638768,48.1244763,16.3064631,1,turning_circle,,,,POINT (16.3064631 48.1244763)
127638775,48.1263528,16.3069301,3,,,,,POINT (16.3069301 48.1263528)
127639492,48.1300581,16.3083743,3,,,,,POINT (16.3083743 48.1300581)
127639493,48.1277837,16.3072979,3,,,,,POINT (16.3072979 48.1277837)
127639673,48.129844,16.3092365,2,,,,,POINT (16.3092365 48.129844)
127639675,48.1277194,16.3082968,3,,,,,POINT (16.3082968 48.1277194)
127639726,48.1352508,16.311264,3,,,,,POINT (16.311264 48.1352508)
127640342,48.1335015,16.3046479,3,,,,,POINT (16.3046479 48.1335015)
127640345,48.1323936,16.30978,3,,,,,POINT (16.30978 48.1323936)
127640835,48.1256143,16.3047393,3,,,,,POINT (16.3047393 48.1256143)
127640842,48.1249439,16.3065981,3,,,,,POINT (16.3065981 48.1249439)
127640993,48.1287649,16.3135052,2,,,,,POINT (16.3135052 48.1287649)
127641000,48.1270396,16.3126676,3,,,,,POINT (16.3126676 48.1270396)
127641689,48.1288666,16.3155938,3,,,,,POINT (16.3155938 48.1288666)
127641703,48.1299663,16.3161416,3,,,,,POINT (16.3161416 48.1299663)
127641753,48.1288757,16.3171039,3,,,,,POINT (16.3171039 48.1288757)
127644979,48.1408719,16.3137729,3,,,,,POINT (16.3137729 48.1408719)
127644981,48.1421252,16.3138345,3,,,,,POINT (16.3138345 48.1421252)
127773769,48.2081214,16.5408345,3,,,,,POINT (16.5408345 48.2081214)
127774227,48.2193591,16.5443062,3,,,,,POINT (16.5443062 48.2193591)
127774309,48.2143168,16.5421309,3,,,,,POINT (16.5421309 48.2143168)
127774434,48.2103336,16.5398593,1,,,,,POINT (16.5398593 48.2103336)
127774437,48.209788,16.5421594,3,,,,,POINT (16.5421594 48.209788)
127774519,48.2116348,16.5405691,1,,,,,POINT (16.5405691 48.2116348)
127774520,48.2112104,16.5423337,3,,,,,POINT (16.5423337 48.2112104)
127774522,48.2110276,16.5431102,3,,,,,POINT (16.5431102 48.2110276)
127774582,48.2129467,16.5412787,1,,,,,POINT (16.5412787 48.2129467)
127774584,48.2122971,16.5440044,3,,,,,POINT (16.5440044 48.2122971)
127774796,48.2127026,16.5422567,4,,,,,POINT (16.5422567 48.2127026)
127774799,48.2114034,16.5415585,4,,,,,POINT (16.5415585 48.2114034)
127774800,48.2100858,16.5408497,4,,,,,POINT (16.5408497 48.2100858)
127774801,48.2141293,16.5430385,3,,,,,POINT (16.5430385 48.2141293)
127774840,48.2084501,16.5399467,3,,,,,POINT (16.5399467 48.2084501)
127777280,48.2066022,16.5335561,3,,,,,POINT (16.5335561 48.2066022)
127777281,48.2099277,16.5360572,3,,,,,POINT (16.5360572 48.2099277)
127777284,48.2137053,16.5381129,4,,,,,POINT (16.5381129 48.2137053)
127777287,48.2149568,16.5387589,3,,,,,POINT (16.5387589 48.2149568)
127777490,48.206299,16.5348436,3,,,,,POINT (16.5348436 48.206299)
127777493,48.2094763,16.5372456,3,,,,,POINT (16.5372456 48.2094763)
127777619,48.206013,16.5360796,3,,,,,POINT (16.5360796 48.206013)
127777625,48.2090399,16.5383823,3,,,,,POINT (16.5383823 48.2090399)
127777880,48.2074242,16.5371397,3,,,,,POINT (16.5371397 48.2074242)
127777882,48.207836,16.5359982,4,,,,,POINT (16.5359982 48.207836)
127777883,48.2082392,16.534744,3,,,,,POINT (16.534744 48.2082392)
127778138,48.2126447,16.532747,3,,,,,POINT (16.532747 48.2126447)
127778141,48.2120626,16.5343588,4,,,,,POINT (16.5343588 48.2120626)
127778143,48.2111632,16.5367358,4,,,,,POINT (16.5367358 48.2111632)
127778144,48.2107588,16.5381037,4,,,,,POINT (16.5381037 48.2107588)
127778255,48.2124497,16.5374451,4,,,,,POINT (16.5374451 48.2124497)
127778256,48.213189,16.5349773,4,,,,,POINT (16.5349773 48.213189)
127778257,48.2136948,16.5333358,3,,,,,POINT (16.5333358 48.2136948)
127778452,48.2195821,16.5373155,3,,,,,POINT (16.5373155 48.2195821)
127778692,48.2146101,16.5405941,3,,,,,POINT (16.5405941 48.2146101)
127778694,48.2194114,16.5426525,3,,,,,POINT (16.5426525 48.2194114)
127778890,48.2158374,16.541112,3,,,,,POINT (16.541112 48.2158374)
127778892,48.2155404,16.5426467,4,,,,,POINT (16.5426467 48.2155404)
127778893,48.2149978,16.5454578,3,,,,,POINT (16.5454578 48.2149978)
127779061,48.2162408,16.5459415,3,,,,,POINT (16.5459415 48.2162408)
127779065,48.2167685,16.5431708,4,,,,,POINT (16.5431708 48.2167685)
127779066,48.2170038,16.5416366,4,,,,,POINT (16.5416366 48.2170038)
127779067,48.2171898,16.5398692,3,,,,,POINT (16.5398692 48.2171898)
127779362,48.2180702,16.5437486,4,,,,,POINT (16.5437486 48.2180702)
127779366,48.2182553,16.5421754,4,,,,,POINT (16.5421754 48.2182553)
127779370,48.2186219,16.538721,3,,,,,POINT (16.538721 48.2186219)
127779391,48.2175658,16.5463142,3,,,,,POINT (16.5463142 48.2175658)
127779595,48.216448,16.5378048,4,,,,,POINT (16.5378048 48.216448)
127779598,48.2195149,16.5390815,3,,,,,POINT (16.5390815 48.2195149)
127779921,48.2165229,16.54448,4,,,,,POINT (16.54448 48.2165229)
127779924,48.2178087,16.5450536,4,,,,,POINT (16.5450536 48.2178087)
127779925,48.2193368,16.5457172,3,,,,,POINT (16.5457172 48.2193368)
127779953,48.2140607,16.5434192,3,,,,,POINT (16.5434192 48.2140607)
127780668,48.2190165,16.5327418,3,,,,,POINT (16.5327418 48.2190165)
127780671,48.2191402,16.5290197,4,,,,,POINT (16.5290197 48.2191402)
127780783,48.2184308,16.52872,3,,,,,POINT (16.52872 48.2184308)
127780785,48.2183129,16.5324686,3,,,,,POINT (16.5324686 48.2183129)
127780864,48.2209562,16.5297187,3,,,,,POINT (16.5297187 48.2209562)
127780866,48.2203766,16.5332596,3,,,,,POINT (16.5332596 48.2203766)
127781020,48.2218828,16.5300694,3,,,,,POINT (16.5300694 48.2218828)
127781024,48.2212988,16.5336296,3,,,,,POINT (16.5336296 48.2212988)
127781109,48.2230752,16.5305385,3,,,,,POINT (16.5305385 48.2230752)
127781111,48.2225126,16.5341068,3,,,,,POINT (16.5341068 48.2225126)
127790318,48.2237377,16.5345931,3,,,,,POINT (16.5345931 48.2237377)
127790320,48.224274,16.53101,3,,,,,POINT (16.53101 48.224274)
127790507,48.23171,16.5376507,3,,,,,POINT (16.5376507 48.23171)
127790509,48.2319098,16.5365091,4,,,,,POINT (16.5365091 48.2319098)
127790510,48.2321219,16.5353066,4,,,,,POINT (16.5353066 48.2321219)
127790543,48.2323214,16.5341754,3,,,,,POINT (16.5341754 48.2323214)
127790627,48.2199873,16.5466345,1,,,,,POINT (16.5466345 48.2199873)
127791056,48.2073627,16.5186619,3,,,,,POINT (16.5186619 48.2073627)
127791061,48.2073403,16.5204404,4,,,,,POINT (16.5204404 48.2073403)
127791066,48.2073252,16.5219067,3,,,,,POINT (16.5219067 48.2073252)
